task,label_set,encoder,design,score,weighting,subset,alpha,w3_variant,n_folds,coverage,coverage_sd,width_mean,width_median,width_mean_spotgene,interval_score,miss_above,miss_below,neff_median,neff_frac,clip_rate,clip_rate_test,auc,auc_holdout,no_support,n_infinite,n_spot_gene,n_test_points_infinite,K_median,feasible_level,guaranteed_level,frac_morph_joined,sigma_clip_rate_cal,classifier_converged,frac_infinite,difference_list,_source
LYMPH_IDC,shipped,hoptimus0,donor,abs,W3,all,0.5,feasible_level,4,0.9621935090799112,0.0295016504887198,4.830999142274805,4.48082358244088,4.830999142274805,4.894539739334562,0.0373830788979019,0.0004234120221865,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,1.0,0.5,0.5,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,donor,abs,none,all,0.1,,4,0.8162064197128664,0.1297266316796954,2.438873218893605,2.234054028133801,2.438873218893605,4.767298677125568,0.1443513877751046,0.0394421925120288,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,donor,abs,none,all,0.2,,4,0.756174453035576,0.1527558783370666,2.002713060414809,1.7726014113699786,2.0027130604148096,3.5570524575710736,0.1697440971044181,0.0740814498600059,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,donor,abs,none,morph_joined,0.1,,4,0.8134900636447795,0.1228978558960059,2.470522656919636,2.265774248042232,2.470522656919636,4.830414191977092,0.148533247265088,0.0379766890901324,4815.0,1.0,0.0,0.0,,,0,0,2770950,0,,,,0.932287722480217,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,donor,abs,none,morph_joined,0.2,,4,0.7538062640420745,0.1410737975576036,2.043390881710651,1.810841521819996,2.043390881710651,3.6086146045038334,0.1751959921173911,0.0709977438405343,4815.0,1.0,0.0,0.0,,,0,0,2770950,0,,,,0.932287722480217,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,donor,scaled_clip,W1,all,0.1,,4,0.8299765671586167,0.0878158311926151,5.532686887332038,2.380034575632959,5.532686887332038,7.490674431853839,0.1252401241076875,0.0447833087336959,75.06743326899588,0.0150436326348901,0.0050093515034373,0.999866452991453,0.9999895795574966,0.9996577191675242,0,0,2994600,0,,,,,0.024956699229861,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,donor,scaled_clip,W1b,morph_joined,0.1,,4,0.7978797892183914,0.1031063859872205,3.5406436704004274,2.174541197139828,3.5406436704004274,5.963846774688558,0.1503326206987146,0.051787590082894,169.83991533003808,0.034765690497093,0.0050835998215423,0.4267774465035575,0.957499162092089,0.9571794880131688,0,0,2770950,0,,,,0.932287722480217,0.024956699229861,True,0.0,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,donor,scaled_clip,W2,all,0.1,,4,0.8146254466917182,0.0984782391773074,3.4089670416593267,2.248911485779593,3.4089670416593267,5.537392206008256,0.1430196587729354,0.0423548945353463,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,,,,,0.024956699229861,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,donor,scaled_clip,W3,all,0.1,nominal,4,1.0,0.0,,,,,0.0,0.0,4992.0,1.0,0.0,0.0,,,0,2994600,2994600,59892,1.0,0.5,0.5,,0.024956699229861,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,donor,scaled_clip,W3,all,0.2,nominal,4,1.0,0.0,,,,,0.0,0.0,4992.0,1.0,0.0,0.0,,,0,2994600,2994600,59892,1.0,0.5,0.5,,0.024956699229861,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,donor,scaled_clip,W3,all,0.5,feasible_level,4,0.997524238728504,0.0030012559817739,267.3458805480757,147.98426523777226,267.3458805480756,267.3496880355595,0.0024016424140158,7.411885748017463e-05,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,1.0,0.5,0.5,,0.024956699229861,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,donor,scaled_clip,none,all,0.1,,4,0.8146254466917182,0.0984782391773074,3.4089670416593267,2.248911485779593,3.4089670416593267,5.537392206008256,0.1430196587729354,0.0423548945353463,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,,,,,0.024956699229861,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,donor,scaled_clip,none,all,0.2,,4,0.7403692122311497,0.1249483142015382,2.053840133297211,1.6127566173671986,2.053840133297212,3.620188999195351,0.1876545512113688,0.0719762365574815,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,,,,,0.024956699229861,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,donor,scaled_clip,none,morph_joined,0.1,,4,0.8060701758859367,0.103649374536864,3.522189490676856,2.358720713594993,3.522189490676856,5.793848276023236,0.1493524664672475,0.0445773576468157,4815.0,1.0,0.0,0.0,,,0,0,2770950,0,,,,0.932287722480217,0.024956699229861,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,donor,scaled_clip,none,morph_joined,0.2,,4,0.7348141164051428,0.1273390477886468,2.176505585008785,1.7325872972739207,2.176505585008785,3.8085451481751353,0.1913562185265765,0.0738296650682806,4815.0,1.0,0.0,0.0,,,0,0,2770950,0,,,,0.932287722480217,0.024956699229861,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,abs,W1,all,0.1,,4,0.5550128877682506,0.1984276771848626,1.2407777466300571,1.146052200629887,1.2407777466300571,6.622943980167546,0.2112725439559215,0.2337145682758278,81.04268865509826,0.0162406274557353,0.0050083474912439,0.999866452991453,0.9999855469065878,0.9995877174422502,0,0,2994600,0,,,,,,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,abs,W1b,morph_joined,0.1,,4,0.7306971966968869,0.0984110924079378,1.94359969101046,1.7724250051505652,1.94359969101046,4.909001764092022,0.1598639645458081,0.1094388387573049,183.84982452830948,0.042228836437662,0.005082618953469,0.5100096957798962,0.9653799907819378,0.9668634906458788,0,0,2770950,0,,,,0.930641076490588,,True,0.0,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,abs,W2,all,0.1,,4,0.8064899010831122,0.1166802474331987,2.322653444471833,2.158759965882352,2.322653444471833,4.649252116327163,0.1442022386848093,0.0493078602320783,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,,,,,,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,abs,W3,all,0.1,nominal,4,1.0,0.0,,,,,0.0,0.0,4992.0,1.0,0.0,0.0,,,0,2994600,2994600,59892,1.0,0.5,0.5,,,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,abs,W3,all,0.2,nominal,4,1.0,0.0,,,,,0.0,0.0,4992.0,1.0,0.0,0.0,,,0,2994600,2994600,59892,1.0,0.5,0.5,,,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,abs,W3,all,0.5,feasible_level,4,0.9615493924200132,0.0258223124025406,4.547628250070409,4.124937838045367,4.547628250070408,4.611512984352601,0.0380335773270378,0.0004170302529489,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,1.0,0.5,0.5,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,abs,none,all,0.1,,4,0.8064899010831122,0.1166802474331987,2.322653444471833,2.158759965882352,2.322653444471833,4.649252116327163,0.1442022386848093,0.0493078602320783,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,abs,none,all,0.2,,4,0.7389975406788257,0.1404286552189975,1.932559857485962,1.747719075615712,1.932559857485962,3.5129806543202213,0.1686772806016491,0.0923251787195251,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,abs,none,morph_joined,0.1,,4,0.8031307417457842,0.1089185804454648,2.354977654063126,2.192749592848016,2.354977654063126,4.714436699965996,0.1487626091046691,0.0481066491495466,4755.0,1.0,0.0,0.0,,,0,0,2770950,0,,,,0.930641076490588,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,abs,none,morph_joined,0.2,,4,0.7359065257854683,0.1281923239278549,1.9740607622533075,1.7877564342819543,1.974060762253308,3.5667131247530857,0.1743083125677948,0.0897851616467369,4755.0,1.0,0.0,0.0,,,0,0,2770950,0,,,,0.930641076490588,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,scaled_clip,W1,all,0.1,,4,0.8227275766326363,0.1002752782096421,5.264094584756805,2.44224672934515,5.264094584756806,7.322839121840268,0.118726767425582,0.0585456559417816,81.04268865509826,0.0162406274557353,0.0050083474912439,0.999866452991453,0.9999855469065878,0.9995877174422502,0,0,2994600,0,,,,,0.0238946251452203,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,scaled_clip,W1b,morph_joined,0.1,,4,0.7830409195793332,0.0900910813712581,3.518923735557932,2.0605945679593383,3.5189237355579315,5.996936512054688,0.1464440821558467,0.07051499826482,183.84982452830948,0.042228836437662,0.005082618953469,0.5100096957798962,0.9653799907819378,0.9668634906458788,0,0,2770950,0,,,,0.930641076490588,0.0238946251452203,True,0.0,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,scaled_clip,W2,all,0.1,,4,0.803626941839903,0.0813616078879202,2.9286733426848297,2.056906869833361,2.9286733426848297,5.1205826254299724,0.1444462230185779,0.0519268351415191,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,,,,,0.0238946251452203,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,scaled_clip,W3,all,0.1,nominal,4,1.0,0.0,,,,,0.0,0.0,4992.0,1.0,0.0,0.0,,,0,2994600,2994600,59892,1.0,0.5,0.5,,0.0238946251452203,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,scaled_clip,W3,all,0.2,nominal,4,1.0,0.0,,,,,0.0,0.0,4992.0,1.0,0.0,0.0,,,0,2994600,2994600,59892,1.0,0.5,0.5,,0.0238946251452203,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,scaled_clip,W3,all,0.5,feasible_level,4,0.9973082269776524,0.0031152412559954,207.43139097958544,120.73989047251672,207.43139097958544,207.4358572245526,0.0026216600396507,7.011298269693418e-05,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,1.0,0.5,0.5,,0.0238946251452203,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,scaled_clip,none,all,0.1,,4,0.803626941839903,0.0813616078879202,2.9286733426848297,2.056906869833361,2.9286733426848297,5.1205826254299724,0.1444462230185779,0.0519268351415191,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,,,,,0.0238946251452203,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,scaled_clip,none,all,0.2,,4,0.7239876761920918,0.1106561328955438,1.9801999963519532,1.543742162512012,1.9801999963519537,3.585718958324349,0.1864425566873316,0.0895697671205765,4992.0,1.0,0.0,0.0,,,0,0,2994600,0,,,,,0.0238946251452203,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,scaled_clip,none,morph_joined,0.1,,4,0.7958930557723534,0.0855354830877166,3.001428475512858,2.1607718641103904,3.001428475512858,5.337242040966394,0.1498024550708512,0.0543044891567954,4755.0,1.0,0.0,0.0,,,0,0,2770950,0,,,,0.930641076490588,0.0238946251452203,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,patient,scaled_clip,none,morph_joined,0.2,,4,0.7196692496557429,0.1132321006043877,2.105288792551275,1.663188681252352,2.105288792551275,3.774901776206379,0.1887990357008861,0.0915317146433711,4755.0,1.0,0.0,0.0,,,0,0,2770950,0,,,,0.930641076490588,0.0238946251452203,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
LYMPH_IDC,shipped,hoptimus0,random,abs,W1,all,0.1,,4,0.9000529981283194,0.001415268449238,1.4863814774013622,1.456946364320367,1.4863825995762046,1.9828348486990175,0.0686210479889739,0.0313259538827067,2597.999497506935,0.8673005937405949,0.0050079293259125,0.0164898721675611,0.6071269579154094,0.5037359987649795,0,0,4991000,0,,,,,,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__hoptimus0__main.csv
